# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 21 12311.999999999998
  4 -15.6597 598.86 444.828
  5 -13.2505 647.7 458.879
  6 -10.8414 590.99 452.698
  7 -8.43217 649.52 448.841
  8 -6.02298 621.18 462.717
  9 -3.61379 597.91 461.589
  10 -1.2046 623.61 467.144
  11 1.2046 613.29 469.991
  12 3.61379 602.6 467.105
  13 6.02298 585.98 452.433
  14 8.43217 602.21 451.102
  15 10.8414 633.33 446.724
  16 13.2505 596.01 456.436
  17 15.6597 648.72 442.727
  18 18.0689 616.15 440.871
  19 20.4781 588.05 427.092
  20 22.8873 653.51 428.555
  21 25.2965 0 0
40000 21 12312
  1 -22.8873 604.36 428.037
  2 -20.4781 651.54 446.604
  3 -18.0689 610.24 447.334
  4 -15.6597 590.97 440.159
  5 -13.2505 641.27 456.636
  6 -10.8414 607.15 449.383
  7 -8.43217 632.52 450.762
  8 -6.02298 622.83 456.509
  9 -3.61379 592.43 464.551
  10 -1.2046 619.19 460.929
  11 1.2046 620.23 479.47
  12 3.61379 584.13 467.159
  13 6.02298 591.23 459.49
  14 8.43217 605.45 456.546
  15 10.8414 630.19 448.589
  16 13.2505 606.23 445.705
  17 15.6597 639.22 443.997
  18 18.0689 597.72 431.145
  19 20.4781 607.24 433.933
  20 22.8873 657.86 430.046
  21 25.2965 0 0
41000 21 12312
  1 -22.8873 620.45 430.049
  2 -20.4781 642.08 438.609
  3 -18.0689 624.5 445.471
  4 -15.6597 588.75 443.791
  5 -13.2505 620.01 458.055
  6 -10.8414 624.38 452.166
  7 -8.43217 612.24 450.405
  8 -6.02298 626.48 454.548
  9 -3.61379 612.83 466.302
  10 -1.2046 614.85 462.559
  11 1.2046 613.6 474.434
  12 3.61379 598.25 473.684
  13 6.02298 606.37 465.449
  14 8.43217 595.67 452.426
  15 10.8414 606.73 448.495
  16 13.2505 628.19 443.767
  17 15.6597 613.39 440.007
  18 18.0689 623.36 433.047
  19 20.4781 600.45 432.103
  20 22.8873 639.42 430.5
  21 25.2965 0 0
42000 21 12312
  1 -22.8873 613.05 428.14
  2 -20.4781 628.1 450.269
  3 -18.0689 622.75 437.891
  4 -15.6597 594.23 446.241
  5 -13.2505 637.58 451.18
  6 -10.8414 603.08 446.507
  7 -8.43217 610.13 446.561
  8 -6.02298 603.83 444.707
  9 -3.61379 628.05 466.97
  10 -1.2046 619.59 465.878
  11 1.2046 605.64 480.344
  12 3.61379 606.61 467.853
  13 6.02298 603.19 463.713
  14 8.43217 603.86 457.273
  15 10.8414 611.61 443.093
  16 13.2505 616.53 444.932
  17 15.6597 603.81 442.637
  18 18.0689 624.67 439.094
  19 20.4781 619.72 432.872
  20 22.8873 655.97 428.276
  21 25.2965 0 0
43000 21 12311.999999999998
  1 -22.8873 597.05 437.355
  2 -20.4781 618.31 438.479
  3 -18.0689 617.65 443.618
  4 -15.6597 612.53 439.946
  5 -13.2505 646.41 451.894
  6 -10.8414 608.75 455.94
  7 -8.43217 627.32 447.834
  8 -6.02298 580.59 457.942
  9 -3.61379 630.02 457.648
  10 -1.2046 620.58 461.981
  11 1.2046 612.94 477.223
  12 3.61379 591.07 467.674
  13 6.02298 597.94 465.096
  14 8.43217 611.3 458.593
  15 10.8414 617.55 450.828
  16 13.2505 617.24 452.126
  17 15.6597 613.48 446.019
  18 18.0689 620.67 430.181
  19 20.4781 616.95 446.635
  20 22.8873 653.65 432.909
  21 25.2965 0 0
44000 21 12311.999999999998
  1 -22.8873 605.35 432.344
  2 -20.4781 642.45 436.044
  3 -18.0689 625.23 438.669
  4 -15.6597 595.7 448.878
  5 -13.2505 618.21 446.215
  6 -10.8414 625.69 462.176
  7 -8.43217 635.25 441.547
  8 -6.02298 603.29 443.431
  9 -3.61379 628.35 455.882
  10 -1.2046 618.21 460.567
  11 1.2046 601.92 483.279
  12 3.61379 612.56 483.634
  13 6.02298 597.41 471.567
  14 8.43217 586.72 445.727
  15 10.8414 598.57 436.156
  16 13.2505 618.48 447.231
  17 15.6597 620.71 434.196
  18 18.0689 603.25 443.374
  19 20.4781 647.31 447.328
  20 22.8873 627.34 433.843
  21 25.2965 0 0
45000 21 12312.000000000002
  1 -22.8873 620.53 429.967
  2 -20.4781 648.14 436.123
  3 -18.0689 636.75 428.194
  4 -15.6597 603.3 443.687
  5 -13.2505 655 441.204
  6 -10.8414 571.9 459.704
  7 -8.43217 622.57 444.113
  8 -6.02298 593.1 439.899
  9 -3.61379 609.78 462.562
  10 -1.2046 638.39 460.594
  11 1.2046 591.89 483.343
  12 3.61379 611.77 480.137
  13 6.02298 588.93 468.547
  14 8.43217 608.69 457.978
  15 10.8414 634.62 445.7
  16 13.2505 594.49 447.157
  17 15.6597 644.83 430.815
  18 18.0689 585.63 436.341
  19 20.4781 641.11 441.186
  20 22.8873 610.58 435.159
  21 25.2965 0 0
46000 21 12312
  1 -22.8873 609.07 434.297
  2 -20.4781 628.29 440.463
  3 -18.0689 636.41 432.166
  4 -15.6597 612.06 445.403
  5 -13.2505 647.54 439.616
  6 -10.8414 583.82 446.598
  7 -8.43217 607.59 446.193
  8 -6.02298 623.86 444.444
  9 -3.61379 599.35 454.399
  10 -1.2046 626.32 467.488
  11 1.2046 618.84 478.405
  12 3.61379 605.55 484.176
  13 6.02298 596.85 469.019
  14 8.43217 602.01 462.082
  15 10.8414 648.25 455.004
  16 13.2505 597.16 448.497
  17 15.6597 631.7 441.832
  18 18.0689 609.2 434.799
  19 20.4781 590.84 440.098
  20 22.8873 637.29 434.072
  21 25.2965 0 0
47000 21 12311.999999999996
  1 -22.8873 610.97 431.481
  2 -20.4781 633.06 436.651
  3 -18.0689 620.57 438.513
  4 -15.6597 609.92 444.896
  5 -13.2505 634.02 444.577
  6 -10.8414 604.97 442.853
  7 -8.43217 627.71 450.486
  8 -6.02298 585.55 442.086
  9 -3.61379 611.92 461.737
  10 -1.2046 607.56 472.333
  11 1.2046 593.57 475.072
  12 3.61379 632.38 483.894
  13 6.02298 588.89 466.212
  14 8.43217 609.46 454.337
  15 10.8414 653.22 450.547
  16 13.2505 606.29 448.071
  17 15.6597 618.01 436.74
  18 18.0689 609.22 437.492
  19 20.4781 632.8 442.933
  20 22.8873 621.91 432.517
  21 25.2965 0 0
48000 21 12312.000000000002
  1 -22.8873 611.96 428.705
  2 -20.4781 629.88 432.479
  3 -18.0689 625.24 435.502
  4 -15.6597 598.71 436.587
  5 -13.2505 646.68 444.442
  6 -10.8414 589.73 461.471
  7 -8.43217 627.89 445.743
  8 -6.02298 603.08 450.027
  9 -3.61379 623.71 457.704
  10 -1.2046 609.37 465.184
  11 1.2046 603.96 473.864
  12 3.61379 619.28 482.259
  13 6.02298 597.41 468.282
  14 8.43217 616.17 454.541
  15 10.8414 631.75 448.357
  16 13.2505 608.23 450.211
  17 15.6597 620.86 439.167
  18 18.0689 608.01 437.083
  19 20.4781 611.71 438.012
  20 22.8873 628.37 430.529
  21 25.2965 0 0
49000 21 12311.999999999998
  1 -22.8873 590.51 430.015
  2 -20.4781 629.96 427.38
  3 -18.0689 617.45 436.916
  4 -15.6597 592.87 432.801
  5 -13.2505 655.35 447.967
  6 -10.8414 602.74 452.384
  7 -8.43217 618.64 460.595
  8 -6.02298 579.58 454.743
  9 -3.61379 642.46 467.479
  10 -1.2046 598.36 466.303
  11 1.2046 625.16 476.446
  12 3.61379 585.31 480.547
  13 6.02298 620 466.937
  14 8.43217 610.56 457.029
  15 10.8414 646.72 450.763
  16 13.2505 607.87 446.802
  17 15.6597 626.64 442.439
  18 18.0689 591.36 440.25
  19 20.4781 635.39 444.198
  20 22.8873 635.07 432.655
  21 25.2965 0 0
50000 21 12311.999999999998
  1 -22.8873 599.22 424.635
  2 -20.4781 626.92 433.01
  3 -18.0689 631.67 438.722
  4 -15.6597 608.8 438.727
  5 -13.2505 618.54 449.379
  6 -10.8414 629.21 453.132
  7 -8.43217 613.65 460.787
  8 -6.02298 613.59 461.875
  9 -3.61379 634.2 466.382
  10 -1.2046 630.82 477.51
  11 1.2046 612.94 480.378
  12 3.61379 602.51 468.819
  13 6.02298 590.47 465.304
  14 8.43217 591.77 466.922
  15 10.8414 608.72 455.796
  16 13.2505 625.44 443.819
  17 15.6597 617.89 438.721
  18 18.0689 601.07 441.662
  19 20.4781 617.76 437.549
  20 22.8873 636.81 432.287
  21 25.2965 0 0
51000 21 12312.000000000002
  1 -22.8873 613.37 424.632
  2 -20.4781 616.41 432.042
  3 -18.0689 619.37 437.118
  4 -15.6597 611.33 439.426
  5 -13.2505 644.99 451.636
  6 -10.8414 598.75 452.84
  7 -8.43217 622.3 458.078
  8 -6.02298 592.57 474.762
  9 -3.61379 624.96 457.107
  10 -1.2046 627.14 468.313
  11 1.2046 611.77 479.84
  12 3.61379 593.53 484.933
  13 6.02298 595.37 464.215
  14 8.43217 625.11 467.752
  15 10.8414 622.26 456.548
  16 13.2505 618.49 443.245
  17 15.6597 628.83 437.683
  18 18.0689 594.46 436.485
  19 20.4781 620.52 433.152
  20 22.8873 630.47 421.234
  21 25.2965 0 0
52000 21 12312
  1 -22.8873 597.5 431.929
  2 -20.4781 633.7 428.382
  3 -18.0689 600.39 434.596
  4 -15.6597 621.08 432.755
  5 -13.2505 647.55 436.581
  6 -10.8414 611.9 448.887
  7 -8.43217 608.11 458.678
  8 -6.02298 615 468.756
  9 -3.61379 593.24 465.992
  10 -1.2046 627.35 466.183
  11 1.2046 595.52 487.251
  12 3.61379 600.71 474.463
  13 6.02298 597.06 459.607
  14 8.43217 617.94 459.262
  15 10.8414 651.39 458.217
  16 13.2505 604.04 448.656
  17 15.6597 636.77 441.17
  18 18.0689 621.66 441.948
  19 20.4781 597.27 430.507
  20 22.8873 633.82 425.498
  21 25.2965 0 0
53000 21 12311.999999999998
  1 -22.8873 615.23 431.883
  2 -20.4781 630.08 424.095
  3 -18.0689 601.46 430.547
  4 -15.6597 632.04 434.389
  5 -13.2505 637.35 439.576
  6 -10.8414 596.48 448.519
  7 -8.43217 613.27 459.652
  8 -6.02298 627.99 458.382
  9 -3.61379 563.98 461.83
  10 -1.2046 624.14 471.746
  11 1.2046 627.38 482.357
  12 3.61379 572.9 480.431
  13 6.02298 596.18 463.231
  14 8.43217 652.47 449.617
  15 10.8414 637.95 454.379
  16 13.2505 601.82 454.388
  17 15.6597 627.07 444.192
  18 18.0689 637.57 436.126
  19 20.4781 587.39 435.454
  20 22.8873 629.25 432.445
  21 25.2965 0 0
54000 21 12312
  1 -22.8873 621.37 424.765
  2 -20.4781 624.03 429.56
  3 -18.0689 600.46 437.308
  4 -15.6597 664.02 440.651
  5 -13.2505 606.39 440.482
  6 -10.8414 602.58 453.096
  7 -8.43217 617.82 453.199
  8 -6.02298 634.64 450.708
  9 -3.61379 589.2 453.053
  10 -1.2046 615.45 475.144
  11 1.2046 634.23 491.546
  12 3.61379 577.51 475.651
  13 6.02298 595.92 469.295
  14 8.43217 644.29 456.896
  15 10.8414 608.75 454.37
  16 13.2505 578.32 439.913
  17 15.6597 641.17 438.09
  18 18.0689 609.22 435.84
  19 20.4781 607.42 433.179
  20 22.8873 639.21 427.805
  21 25.2965 0 0
55000 21 12312
  1 -22.8873 624.95 427.168
  2 -20.4781 626.11 432.46
  3 -18.0689 596.15 431.745
  4 -15.6597 669.47 437.437
  5 -13.2505 594.69 445.798
  6 -10.8414 612.28 449.371
  7 -8.43217 621.96 453.959
  8 -6.02298 630.83 457.552
  9 -3.61379 565.71 461.997
  10 -1.2046 617.21 467.722
  11 1.2046 639.9 477.506
  12 3.61379 583.36 474.067
  13 6.02298 571.62 464.492
  14 8.43217 656.4 460.615
  15 10.8414 613.8 447.306
  16 13.2505 601.19 440.509
  17 15.6597 638.41 444.896
  18 18.0689 597.46 429.657
  19 20.4781 611.04 435.47
  20 22.8873 639.46 425.93
  21 25.2965 0 0
56000 21 12312.000000000002
  1 -22.8873 621.27 436.227
  2 -20.4781 629.86 434.295
  3 -18.0689 584.33 435.894
  4 -15.6597 643.93 443.392
  5 -13.2505 593.11 439.663
  6 -10.8414 618.09 449.928
  7 -8.43217 616.09 459.066
  8 -6.02298 632.17 454.939
  9 -3.61379 561.62 460.772
  10 -1.2046 627.17 473.388
  11 1.2046 641.48 477.704
  12 3.61379 562.07 474.319
  13 6.02298 592.17 463.112
  14 8.43217 647.58 459.16
  15 10.8414 634.21 449.249
  16 13.2505 589.43 446.205
  17 15.6597 650.43 445.127
  18 18.0689 598.91 438.559
  19 20.4781 632.55 432.442
  20 22.8873 635.53 427.431
  21 25.2965 0 0
57000 21 12312.000000000002
  1 -22.8873 608.23 434.561
  2 -20.4781 626.25 431.846
  3 -18.0689 610.59 433.069
  4 -15.6597 635.63 446.93
  5 -13.2505 593.37 450.218
  6 -10.8414 609.44 450.1
  7 -8.43217 623.87 448.997
  8 -6.02298 624.83 459.829
  9 -3.61379 580 461.175
  10 -1.2046 627.85 475.433
  11 1.2046 621.21 478.422
  12 3.61379 586.32 475.517
  13 6.02298 593.89 465.761
  14 8.43217 631.06 466.155
  15 10.8414 647 457.795
  16 13.2505 584.78 448.564
  17 15.6597 656.29 440.844
  18 18.0689 600.35 432.679
  19 20.4781 625.01 437.022
  20 22.8873 626.03 431.401
  21 25.2965 0 0
58000 21 12311.999999999998
  1 -22.8873 613.34 424.296
  2 -20.4781 615.01 430.282
  3 -18.0689 624.07 436.4
  4 -15.6597 629.73 445.537
  5 -13.2505 586.55 447.138
  6 -10.8414 620.56 447.537
  7 -8.43217 638.23 463.249
  8 -6.02298 628.52 468.537
  9 -3.61379 570.65 463.925
  10 -1.2046 637.31 460.161
  11 1.2046 613.56 484.91
  12 3.61379 576.98 474.525
  13 6.02298 605.27 468.612
  14 8.43217 617.8 457.995
  15 10.8414 642.48 460.527
  16 13.2505 579.91 448.076
  17 15.6597 664.99 443.666
  18 18.0689 594.18 440.403
  19 20.4781 620.95 439.291
  20 22.8873 631.91 426.546
  21 25.2965 0 0
59000 21 12312
  1 -22.8873 612.61 424.537
  2 -20.4781 595.59 433.781
  3 -18.0689 636.86 439.875
  4 -15.6597 618.2 434.835
  5 -13.2505 596.31 440.546
  6 -10.8414 609.6 447.375
  7 -8.43217 640.97 459.338
  8 -6.02298 636.5 472.793
  9 -3.61379 582.61 461.33
  10 -1.2046 630.96 472.926
  11 1.2046 611.89 482.161
  12 3.61379 595.08 477.249
  13 6.02298 617.15 468.678
  14 8.43217 633.09 461.89
  15 10.8414 618.98 455.468
  16 13.2505 574.77 447.7
  17 15.6597 650.16 438.585
  18 18.0689 593.28 432.658
  19 20.4781 607.55 441.936
  20 22.8873 649.84 431.105
  21 25.2965 0 0
60000 21 12312
  1 -22.8873 603.08 422.905
  2 -20.4781 592.49 427.169
  3 -18.0689 646.53 426.601
  4 -15.6597 623.28 441.587
  5 -13.2505 602.79 442.781
  6 -10.8414 605.74 446.588
  7 -8.43217 660.89 454.198
  8 -6.02298 606.03 455.336
  9 -3.61379 593.4 471.052
  10 -1.2046 623.2 471.797
  11 1.2046 600.7 476.399
  12 3.61379 598.35 480.76
  13 6.02298 623.66 468.032
  14 8.43217 628.12 454.919
  15 10.8414 624.9 456.33
  16 13.2505 577.06 449.657
  17 15.6597 671.76 444.192
  18 18.0689 582.96 445.807
  19 20.4781 597.37 440.765
  20 22.8873 649.69 434.492
  21 25.2965 0 0
61000 21 12312.000000000004
  1 -22.8873 626.78 423.06
  2 -20.4781 590.45 434.066
  3 -18.0689 635.41 423.11
  4 -15.6597 632.15 439.023
  5 -13.2505 600.16 449.604
  6 -10.8414 614.36 445.11
  7 -8.43217 644.91 450.871
  8 -6.02298 624.11 460.941
  9 -3.61379 595.27 470.141
  10 -1.2046 634.69 463.617
  11 1.2046 606.7 474.403
  12 3.61379 602.26 477.006
  13 6.02298 618.35 467.734
  14 8.43217 609.33 464.803
  15 10.8414 616.96 456.697
  16 13.2505 562.41 442.818
  17 15.6597 661.33 441.073
  18 18.0689 595.03 441.624
  19 20.4781 618.76 440.18
  20 22.8873 622.58 432.676
  21 25.2965 0 0
62000 21 12312
  1 -22.8873 614.27 425.925
  2 -20.4781 607.82 431.905
  3 -18.0689 628.14 433.573
  4 -15.6597 627.82 436.801
  5 -13.2505 610.39 436.578
  6 -10.8414 610.29 445.018
  7 -8.43217 629.35 447.36
  8 -6.02298 616.82 461.047
  9 -3.61379 595.46 454.829
  10 -1.2046 634.12 471.884
  11 1.2046 615.69 475.687
  12 3.61379 597.86 468.664
  13 6.02298 628.67 471.408
  14 8.43217 610.18 481.372
  15 10.8414 617.73 463.807
  16 13.2505 570.91 443.484
  17 15.6597 651.95 440.138
  18 18.0689 593.19 436.251
  19 20.4781 606.18 429.463
  20 22.8873 645.16 432.329
  21 25.2965 0 0
63000 21 12312.000000000002
  1 -22.8873 608.56 430.289
  2 -20.4781 615.8 426.027
  3 -18.0689 649.61 426.803
  4 -15.6597 607.22 432.853
  5 -13.2505 598.24 442.863
  6 -10.8414 627.3 443.69
  7 -8.43217 610.93 458.797
  8 -6.02298 620.1 456.187
  9 -3.61379 606.14 458.081
  10 -1.2046 619.52 468.522
  11 1.2046 596.18 471.297
  12 3.61379 594.09 468.628
  13 6.02298 638.12 472.713
  14 8.43217 608.57 469.434
  15 10.8414 619.67 456.56
  16 13.2505 584.93 450.541
  17 15.6597 645.13 444.405
  18 18.0689 603.75 437.659
  19 20.4781 627.04 429.775
  20 22.8873 631.1 425.93
  21 25.2965 0 0
64000 21 12312.000000000002
  1 -22.8873 591.72 428.339
  2 -20.4781 608.23 425.497
  3 -18.0689 671.54 426.916
  4 -15.6597 601.18 435.178
  5 -13.2505 600.81 440.214
  6 -10.8414 641.74 454.303
  7 -8.43217 616.45 450.429
  8 -6.02298 622.71 447.884
  9 -3.61379 593.28 456.741
  10 -1.2046 627.75 459.73
  11 1.2046 586.3 482.714
  12 3.61379 592.08 490.181
  13 6.02298 618.36 474.628
  14 8.43217 619.26 469.774
  15 10.8414 609.82 454.635
  16 13.2505 608.54 451.245
  17 15.6597 641.77 439.861
  18 18.0689 574.76 443.771
  19 20.4781 629.58 433.342
  20 22.8873 656.12 423.993
  21 25.2965 0 0
65000 21 12312
  1 -22.8873 594.42 428.206
  2 -20.4781 615.12 421.066
  3 -18.0689 660.63 431.288
  4 -15.6597 620.33 424.883
  5 -13.2505 580.53 453.046
  6 -10.8414 654.12 453.299
  7 -8.43217 602.39 450.184
  8 -6.02298 607.33 451.813
  9 -3.61379 602.01 457.655
  10 -1.2046 616.26 461.872
  11 1.2046 600.53 489.132
  12 3.61379 610.41 484.64
  13 6.02298 623.22 481.224
  14 8.43217 612.16 456.143
  15 10.8414 621.01 448.993
  16 13.2505 598.89 453.607
  17 15.6597 642.51 450.745
  18 18.0689 576.31 447.684
  19 20.4781 630.63 439.491
  20 22.8873 643.19 430.648
  21 25.2965 0 0
66000 21 12312.000000000002
  1 -22.8873 596.75 430.152
  2 -20.4781 626.97 426.572
  3 -18.0689 651.11 429.314
  4 -15.6597 628.87 427.112
  5 -13.2505 564.01 447.214
  6 -10.8414 653.42 447.852
  7 -8.43217 602.63 457.202
  8 -6.02298 604.92 454.116
  9 -3.61379 604.68 457.678
  10 -1.2046 608.23 469.297
  11 1.2046 603.04 483.077
  12 3.61379 610.72 485.204
  13 6.02298 620.42 486.843
  14 8.43217 597.56 465.987
  15 10.8414 616.87 451.844
  16 13.2505 616.19 452.341
  17 15.6597 646.76 450.679
  18 18.0689 591.73 432.856
  19 20.4781 625.04 441.856
  20 22.8873 642.08 439.158
  21 25.2965 0 0
67000 21 12311.999999999998
  1 -22.8873 603.6 417.561
  2 -20.4781 631.68 432.311
  3 -18.0689 621.34 427.512
  4 -15.6597 613.94 426.777
  5 -13.2505 617.01 442.624
  6 -10.8414 644.02 446.496
  7 -8.43217 609.03 441.125
  8 -6.02298 631.44 453.493
  9 -3.61379 609.26 460.591
  10 -1.2046 606.63 457.957
  11 1.2046 586.57 489.279
  12 3.61379 632.58 485.939
  13 6.02298 588.67 481.5
  14 8.43217 593.43 472.372
  15 10.8414 617.18 461.54
  16 13.2505 607.64 452.053
  17 15.6597 625.79 445.09
  18 18.0689 609.67 437.762
  19 20.4781 646.85 442.157
  20 22.8873 615.67 430.81
  21 25.2965 0 0
68000 21 12312.000000000004
  1 -22.8873 627.08 422.611
  2 -20.4781 623.42 430.848
  3 -18.0689 623.64 430.988
  4 -15.6597 605.73 436.012
  5 -13.2505 622.55 444.993
  6 -10.8414 632.51 444.076
  7 -8.43217 614.7 449.559
  8 -6.02298 633.64 456.003
  9 -3.61379 598.25 456.568
  10 -1.2046 598.1 465.954
  11 1.2046 595.8 493.722
  12 3.61379 632.55 485.766
  13 6.02298 589.58 464.628
  14 8.43217 596.95 467.344
  15 10.8414 626.19 458.086
  16 13.2505 611.1 453.105
  17 15.6597 633.94 444.611
  18 18.0689 598.16 438.314
  19 20.4781 635.69 434.998
  20 22.8873 612.42 433.923
  21 25.2965 0 0
69000 21 12312.000000000002
  1 -22.8873 617.6 420.302
  2 -20.4781 633.5 426.37
  3 -18.0689 607.97 436.785
  4 -15.6597 620.33 436.708
  5 -13.2505 642.06 443.737
  6 -10.8414 619.67 445.878
  7 -8.43217 602.76 446.495
  8 -6.02298 639.22 454.094
  9 -3.61379 601.76 463.97
  10 -1.2046 604.05 470.683
  11 1.2046 589 487.594
  12 3.61379 622.53 477.052
  13 6.02298 604.73 461.559
  14 8.43217 588.96 460.815
  15 10.8414 649.01 460.793
  16 13.2505 607.62 451.719
  17 15.6597 625.17 453.128
  18 18.0689 601.28 443.483
  19 20.4781 636.68 435.316
  20 22.8873 598.1 434.105
  21 25.2965 0 0
70000 21 12312
  1 -22.8873 636.8 423.834
  2 -20.4781 613.98 430.444
  3 -18.0689 618.85 431.865
  4 -15.6597 627.75 438.593
  5 -13.2505 639.28 441.202
  6 -10.8414 629 451.147
  7 -8.43217 609.04 452.633
  8 -6.02298 633.48 457.377
  9 -3.61379 578.39 465.548
  10 -1.2046 603.37 475.65
  11 1.2046 601.72 467.596
  12 3.61379 620.41 482.962
  13 6.02298 593.08 457.65
  14 8.43217 602.01 453.185
  15 10.8414 644.77 462.175
  16 13.2505 584.02 455.832
  17 15.6597 629.57 451.336
  18 18.0689 624.78 445.725
  19 20.4781 619.14 436.135
  20 22.8873 602.56 436.02
  21 25.2965 0 0
71000 21 12311.999999999998
  1 -22.8873 637.5 425.756
  2 -20.4781 615.17 425.673
  3 -18.0689 599.56 434.492
  4 -15.6597 644.76 435.724
  5 -13.2505 646.25 439.731
  6 -10.8414 617.83 447.382
  7 -8.43217 612.51 450.606
  8 -6.02298 655.09 454.457
  9 -3.61379 578.59 468.384
  10 -1.2046 616.83 468.676
  11 1.2046 595.65 486.152
  12 3.61379 615.45 488.342
  13 6.02298 602.7 467.833
  14 8.43217 602.9 462.073
  15 10.8414 663.1 460.201
  16 13.2505 558.38 454.299
  17 15.6597 619.22 448.041
  18 18.0689 627.33 439.746
  19 20.4781 614.74 435.567
  20 22.8873 588.44 435.309
  21 25.2965 0 0
72000 21 12312.000000000002
  1 -22.8873 633.01 416.346
  2 -20.4781 622.82 411.95
  3 -18.0689 601.23 427.058
  4 -15.6597 647.73 442.901
  5 -13.2505 631.81 444.87
  6 -10.8414 628.66 458.023
  7 -8.43217 616.03 448.493
  8 -6.02298 634.45 443.839
  9 -3.61379 585.38 461.597
  10 -1.2046 630.89 474.189
  11 1.2046 589.21 478.089
  12 3.61379 609.27 480.111
  13 6.02298 604.83 469.082
  14 8.43217 600.17 450.194
  15 10.8414 650.14 462.961
  16 13.2505 591.43 455.983
  17 15.6597 608.16 443.194
  18 18.0689 583.2 440.487
  19 20.4781 636.71 442.654
  20 22.8873 606.87 435.399
  21 25.2965 0 0
73000 21 12311.999999999998
  1 -22.8873 628.12 424.095
  2 -20.4781 614.11 419.004
  3 -18.0689 633.66 424.064
  4 -15.6597 631.71 437.216
  5 -13.2505 600.66 443.477
  6 -10.8414 638.96 460.313
  7 -8.43217 633.69 450.537
  8 -6.02298 613.33 443.4
  9 -3.61379 571.37 462.602
  10 -1.2046 642.54 464.766
  11 1.2046 595.82 475.183
  12 3.61379 616.24 476.231
  13 6.02298 599.41 476.96
  14 8.43217 605.9 449.372
  15 10.8414 626.8 457.389
  16 13.2505 598.35 461.238
  17 15.6597 638.16 448.28
  18 18.0689 579.87 437.239
  19 20.4781 627.89 433.7
  20 22.8873 615.41 425.832
  21 25.2965 0 0
74000 21 12311.999999999998
  1 -22.8873 612.46 423.626
  2 -20.4781 632.6 429.909
  3 -18.0689 621.7 431.226
  4 -15.6597 633.93 440.288
  5 -13.2505 584.7 440.66
  6 -10.8414 661.03 454.261
  7 -8.43217 603.92 455.921
  8 -6.02298 606.1 447.393
  9 -3.61379 594.7 461.871
  10 -1.2046 628.33 471.996
  11 1.2046 580.5 483.252
  12 3.61379 604.19 482.531
  13 6.02298 603.54 470.692
  14 8.43217 621.51 461.275
  15 10.8414 596.56 466.112
  16 13.2505 648.8 459.078
  17 15.6597 622.3 445.016
  18 18.0689 572.36 438.377
  19 20.4781 646.32 441.641
  20 22.8873 636.45 431.678
  21 25.2965 0 0
75000 21 12312
  1 -22.8873 605.34 417.106
  2 -20.4781 613.7 421.911
  3 -18.0689 614.81 433.566
  4 -15.6597 653.81 444.759
  5 -13.2505 587.63 447.053
  6 -10.8414 631.37 451.191
  7 -8.43217 609.76 453.902
  8 -6.02298 628.49 448.811
  9 -3.61379 572.79 465.757
  10 -1.2046 644.28 470.782
  11 1.2046 577.72 474.753
  12 3.61379 616.21 471.824
  13 6.02298 608.8 459.014
  14 8.43217 633.94 463.126
  15 10.8414 588.81 465.103
  16 13.2505 617.16 455.613
  17 15.6597 628.77 452.877
  18 18.0689 599.13 437.066
  19 20.4781 622.44 434.54
  20 22.8873 657.04 430.877
  21 25.2965 0 0
76000 21 12311.999999999998
  1 -22.8873 615.14 425.318
  2 -20.4781 604.36 430.758
  3 -18.0689 605.87 435.76
  4 -15.6597 669.99 437.107
  5 -13.2505 616.97 446.346
  6 -10.8414 605.2 454.487
  7 -8.43217 633.62 456.534
  8 -6.02298 633.81 456.911
  9 -3.61379 568.73 470.778
  10 -1.2046 628.97 474.887
  11 1.2046 596.73 479.666
  12 3.61379 592.9 477.821
  13 6.02298 587.39 459.425
  14 8.43217 648.54 456.735
  15 10.8414 592.27 454.704
  16 13.2505 607.32 447.716
