# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 20 12312
  17 16.4363 621.84 445.163
  18 18.965 594.9 442.78
  19 21.4936 620.1 441.695
  20 24.0223 606.3 431.473
173000 20 12312
  1 -24.0223 634.04 437.681
  2 -21.4936 635.56 438.146
  3 -18.965 625.47 435.98
  4 -16.4363 613.93 439.18
  5 -13.9076 621.06 453.952
  6 -11.379 617.02 458.275
  7 -8.85032 592.17 457.937
  8 -6.32165 628.2 458.49
  9 -3.79299 587.5 463.368
  10 -1.26433 624.71 469.434
  11 1.26433 613.16 474.225
  12 3.79299 621.68 467.556
  13 6.32165 615.08 463.729
  14 8.85032 612.08 454.94
  15 11.379 626.71 446.393
  16 13.9076 590.75 451.434
  17 16.4363 617.53 441.507
  18 18.965 604.45 432.722
  19 21.4936 608.52 426.962
  20 24.0223 622.38 435.179
174000 20 12311.999999999998
  1 -24.0223 643.9 431.608
  2 -21.4936 644.05 434.119
  3 -18.965 638.16 430.649
  4 -16.4363 618.69 442.451
  5 -13.9076 619.49 447.505
  6 -11.379 613.13 459.181
  7 -8.85032 609.53 462.763
  8 -6.32165 615.49 457.63
  9 -3.79299 586.4 458.881
  10 -1.26433 616.61 465.677
  11 1.26433 588.15 463.465
  12 3.79299 630.9 461.828
  13 6.32165 596.36 458.536
  14 8.85032 603.88 455.723
  15 11.379 628.65 452.644
  16 13.9076 596.96 451.141
  17 16.4363 625.24 443.816
  18 18.965 609.34 435.724
  19 21.4936 601.13 433.114
  20 24.0223 625.94 431.575
175000 20 12312
  1 -24.0223 629.45 424.824
  2 -21.4936 628.71 426.435
  3 -18.965 631.14 428.096
  4 -16.4363 625.43 435.062
  5 -13.9076 614.15 458.588
  6 -11.379 622.8 465.127
  7 -8.85032 603.75 460.026
  8 -6.32165 620.33 460.787
  9 -3.79299 586.75 456.672
  10 -1.26433 604.08 459.557
  11 1.26433 613.87 477.243
  12 3.79299 616.52 464.927
  13 6.32165 613.65 450.566
  14 8.85032 598.74 458.754
  15 11.379 623.48 464.172
  16 13.9076 605.35 460.147
  17 16.4363 619 443.253
  18 18.965 624.76 448.263
  19 21.4936 601.93 429.197
  20 24.0223 628.11 431.131
176000 20 12311.999999999998
  1 -24.0223 632.31 419.556
  2 -21.4936 641.77 423.957
  3 -18.965 616.25 434.83
  4 -16.4363 635.89 431.243
  5 -13.9076 611.19 453.287
  6 -11.379 636.66 463.272
  7 -8.85032 587.88 467.012
  8 -6.32165 638.01 470.148
  9 -3.79299 581.42 458.136
  10 -1.26433 597.85 467.41
  11 1.26433 604.08 477.79
  12 3.79299 602.27 466.331
  13 6.32165 619.65 455.997
  14 8.85032 603.81 454.734
  15 11.379 625.76 460.462
  16 13.9076 606.03 455.031
  17 16.4363 603.9 446.502
  18 18.965 636.14 446.679
  19 21.4936 592.82 432.841
  20 24.0223 638.31 430.366
177000 20 12311.999999999998
  1 -24.0223 642.54 421.087
  2 -21.4936 625.9 421.458
  3 -18.965 619.56 429.03
  4 -16.4363 626.97 430.79
  5 -13.9076 606.62 449.545
  6 -11.379 624.95 460.758
  7 -8.85032 586.75 466.337
  8 -6.32165 629.94 462.161
  9 -3.79299 586.51 462.085
  10 -1.26433 597.15 478.522
  11 1.26433 597.74 471.289
  12 3.79299 615.32 474.972
  13 6.32165 617.63 461.61
  14 8.85032 601.66 465.946
  15 11.379 624.21 467.085
  16 13.9076 618.99 453.801
  17 16.4363 609.15 445.898
  18 18.965 640.88 448.475
  19 21.4936 610.79 437.274
  20 24.0223 628.74 430.03
178000 20 12311.999999999998
  1 -24.0223 624.1 419.961
  2 -21.4936 632.56 427.612
  3 -18.965 633.41 430.898
  4 -16.4363 626.74 434.641
  5 -13.9076 628.08 453.039
  6 -11.379 618.39 456.645
  7 -8.85032 604.46 462.521
  8 -6.32165 610.7 467.312
  9 -3.79299 602.32 467.011
  10 -1.26433 579.4 464.576
  11 1.26433 597.91 473.984
  12 3.79299 611.02 462.551
  13 6.32165 615.17 461.364
  14 8.85032 609.46 458.81
  15 11.379 635.62 458.021
  16 13.9076 627.2 456.309
  17 16.4363 604.58 437.71
  18 18.965 631.48 441.127
  19 21.4936 591.77 442.839
  20 24.0223 627.63 428.204
179000 20 12312
  1 -24.0223 627.41 424.514
  2 -21.4936 654.13 423.517
  3 -18.965 640.18 428.994
  4 -16.4363 616.94 430.41
  5 -13.9076 626.37 459.24
  6 -11.379 614.67 461.785
  7 -8.85032 578.34 463.674
  8 -6.32165 604.77 463.444
  9 -3.79299 606.4 465.071
  10 -1.26433 598.82 473.13
  11 1.26433 592.42 470.111
  12 3.79299 631.17 460.953
  13 6.32165 609.79 465.935
  14 8.85032 596.6 460.498
  15 11.379 633.11 448.907
  16 13.9076 615.6 445.207
  17 16.4363 604.27 442.846
  18 18.965 629.4 440.157
  19 21.4936 598.54 440.778
  20 24.0223 633.07 435.665
180000 20 12312
  1 -24.0223 622.4 432.39
  2 -21.4936 644.03 430.452
  3 -18.965 643.66 428.027
  4 -16.4363 620.06 429.788
  5 -13.9076 627.38 450.225
  6 -11.379 636.41 466.267
  7 -8.85032 577.89 464.456
  8 -6.32165 628.2 462.586
  9 -3.79299 588.71 473.978
  10 -1.26433 624.58 472.824
  11 1.26433 577.3 474.934
  12 3.79299 619.76 468.445
  13 6.32165 624.37 468.431
  14 8.85032 591.16 464.492
  15 11.379 625.42 454.838
  16 13.9076 598.99 451.863
  17 16.4363 617.26 442.989
  18 18.965 633.5 437.417
  19 21.4936 596.45 431.103
  20 24.0223 614.47 427.483
181000 20 12312
  1 -24.0223 616.95 427.706
  2 -21.4936 651.83 431.091
  3 -18.965 634.91 433.943
  4 -16.4363 629.1 439.875
  5 -13.9076 627.86 447.759
  6 -11.379 640.19 461.052
  7 -8.85032 585.57 467.052
  8 -6.32165 618.85 468.339
  9 -3.79299 588.89 468.412
  10 -1.26433 600.78 474.86
  11 1.26433 585.98 475.908
  12 3.79299 596.35 477.125
  13 6.32165 620.93 466.563
  14 8.85032 608.73 460.292
  15 11.379 624.27 447.181
  16 13.9076 609.78 450.305
  17 16.4363 609.97 440.836
  18 18.965 632.64 436.581
  19 21.4936 591.38 427.353
  20 24.0223 637.04 418.559
182000 20 12312
  1 -24.0223 622.18 431.614
  2 -21.4936 645.54 432.083
  3 -18.965 640.86 437.717
  4 -16.4363 633.29 441.67
  5 -13.9076 599.62 442.714
  6 -11.379 633.09 456.019
  7 -8.85032 597.55 472.565
  8 -6.32165 614.26 469.33
  9 -3.79299 588.2 474.393
  10 -1.26433 591.13 472.278
  11 1.26433 589.67 469.471
  12 3.79299 593.61 469.802
  13 6.32165 634.82 462.847
  14 8.85032 607.66 465.427
  15 11.379 629.7 449.679
  16 13.9076 618.18 441.445
  17 16.4363 610.55 437.572
  18 18.965 626.43 439.538
  19 21.4936 597.88 440.573
  20 24.0223 637.78 427.268
183000 20 12312.000000000002
  1 -24.0223 630.78 430.526
  2 -21.4936 653.09 429.719
  3 -18.965 640.13 439.933
  4 -16.4363 633.34 450.375
  5 -13.9076 588.52 444.098
  6 -11.379 626.9 454.57
  7 -8.85032 610.82 473.047
  8 -6.32165 608.07 475.112
  9 -3.79299 595.46 475.977
  10 -1.26433 587.67 464.743
  11 1.26433 610.95 471.642
  12 3.79299 595.58 459.457
  13 6.32165 630.35 458.597
  14 8.85032 577.43 460.159
  15 11.379 641.3 440.364
  16 13.9076 606.75 447.16
  17 16.4363 610.02 445.439
  18 18.965 616.1 433.716
  19 21.4936 612.96 433.89
  20 24.0223 635.78 425.499
184000 20 12311.999999999998
  1 -24.0223 627.14 426.747
  2 -21.4936 640.06 423.886
  3 -18.965 639.22 433.266
  4 -16.4363 622.39 434.029
  5 -13.9076 596.78 444.452
  6 -11.379 626.24 457.487
  7 -8.85032 600.83 461.623
  8 -6.32165 594.91 479.784
  9 -3.79299 599.3 468.118
  10 -1.26433 585.05 466.427
  11 1.26433 598.93 457.137
  12 3.79299 617.29 463.796
  13 6.32165 616.67 467.24
  14 8.85032 598.43 458.577
  15 11.379 645.84 440.876
  16 13.9076 609.51 438.515
  17 16.4363 615.81 443.557
  18 18.965 625 447.74
  19 21.4936 613.54 430.769
  20 24.0223 639.06 421.397
185000 20 12312
  1 -24.0223 616.86 421.015
  2 -21.4936 640.84 427.422
  3 -18.965 634.96 430.278
  4 -16.4363 632.45 439.65
  5 -13.9076 598.55 455.91
  6 -11.379 622.4 467.253
  7 -8.85032 599.18 455.826
  8 -6.32165 604.12 470.478
  9 -3.79299 591.91 477.53
  10 -1.26433 579.72 461.59
  11 1.26433 613.96 467.773
  12 3.79299 602.6 467.391
  13 6.32165 629.36 459.454
  14 8.85032 616.98 461.813
  15 11.379 639.68 452.188
  16 13.9076 603.8 443.943
  17 16.4363 617.42 445.459
  18 18.965 634.6 440.992
  19 21.4936 598.04 428.65
  20 24.0223 634.57 427.915
186000 20 12311.999999999996
  1 -24.0223 633.39 428.304
  2 -21.4936 634.02 431.749
  3 -18.965 640.43 444.136
  4 -16.4363 644.94 439.579
  5 -13.9076 604.75 455.108
  6 -11.379 631.03 465.652
  7 -8.85032 612.01 454.565
  8 -6.32165 598.37 463.826
  9 -3.79299 573.67 470.397
  10 -1.26433 591.86 468.673
  11 1.26433 613.61 466.692
  12 3.79299 619.13 463.236
  13 6.32165 611.44 464.964
  14 8.85032 612.81 455.352
  15 11.379 614.21 455.4
  16 13.9076 619.56 436.463
  17 16.4363 610.6 440.612
  18 18.965 621.23 438.352
  19 21.4936 601.81 440.344
  20 24.0223 623.13 424.337
187000 20 12311.999999999998
  1 -24.0223 630 428.939
  2 -21.4936 632.86 432.459
  3 -18.965 635.07 441.229
  4 -16.4363 636.75 446.39
  5 -13.9076 605.27 450.219
  6 -11.379 631.14 458.354
  7 -8.85032 609.34 462.313
  8 -6.32165 598.71 460.093
  9 -3.79299 591.5 470.555
  10 -1.26433 606.98 467.852
  11 1.26433 585.13 464.287
  12 3.79299 622.45 460.431
  13 6.32165 612.86 459.258
  14 8.85032 614.92 457.569
  15 11.379 620.16 452.061
  16 13.9076 611.49 437.734
  17 16.4363 633.58 441.956
  18 18.965 610.71 437.713
  19 21.4936 607.05 440.931
  20 24.0223 616.03 431.923
188000 20 12312
  1 -24.0223 634.6 424.552
  2 -21.4936 621.94 429.908
  3 -18.965 641.73 441.505
  4 -16.4363 609.85 449.564
  5 -13.9076 602.14 455.346
  6 -11.379 629.39 458.368
  7 -8.85032 620.64 457.865
  8 -6.32165 619.2 459.415
  9 -3.79299 580.94 467.322
  10 -1.26433 588.14 473.398
  11 1.26433 591.48 466.948
  12 3.79299 632.88 455.136
  13 6.32165 609.51 445.481
  14 8.85032 609.59 453.174
  15 11.379 638.15 446.103
  16 13.9076 605.08 440.038
  17 16.4363 631.15 440.34
  18 18.965 600.91 448.739
  19 21.4936 620.94 433.419
  20 24.0223 623.74 433.239
189000 20 12312.000000000002
  1 -24.0223 625.66 422.899
  2 -21.4936 623.59 428.909
  3 -18.965 636.18 443.467
  4 -16.4363 630.63 446.054
  5 -13.9076 602.49 446.809
  6 -11.379 636.48 458.561
  7 -8.85032 603.68 458.468
  8 -6.32165 632.68 468.84
  9 -3.79299 585.7 464.974
  10 -1.26433 576.82 462.736
  11 1.26433 627.38 464.636
  12 3.79299 616.3 454.525
  13 6.32165 618.26 453.289
  14 8.85032 599.31 457.31
  15 11.379 633.09 450.905
  16 13.9076 629.73 433.86
  17 16.4363 608.94 440.074
  18 18.965 588.44 445.347
  19 21.4936 611.03 438.819
  20 24.0223 625.61 434.236
190000 20 12312
  1 -24.0223 615.25 426.402
  2 -21.4936 615.63 430.835
  3 -18.965 630.72 435.839
  4 -16.4363 613.49 454.009
  5 -13.9076 600.4 452.685
  6 -11.379 622.33 465.482
  7 -8.85032 601.63 464.11
  8 -6.32165 616.07 464.476
  9 -3.79299 603.55 467.773
  10 -1.26433 575.41 461.82
  11 1.26433 635.49 464.312
  12 3.79299 618.63 462.764
  13 6.32165 630.16 460.103
  14 8.85032 608.23 459.596
  15 11.379 626.26 452.864
  16 13.9076 626.42 444.074
  17 16.4363 634.44 429.179
  18 18.965 586.33 442.673
  19 21.4936 616.27 438.622
  20 24.0223 635.29 425.758
191000 20 12312
  1 -24.0223 619.95 424.024
  2 -21.4936 609.3 434.025
  3 -18.965 627.8 444.387
  4 -16.4363 611.42 451.839
  5 -13.9076 596.9 445.214
  6 -11.379 606.97 459.025
  7 -8.85032 613.32 462.4
  8 -6.32165 628.42 467.916
  9 -3.79299 616.28 465.467
  10 -1.26433 592.02 462.311
  11 1.26433 625.04 463.138
  12 3.79299 627.41 462.251
  13 6.32165 611.32 457.68
  14 8.85032 636.34 465.796
  15 11.379 609.84 458.573
  16 13.9076 630.61 444.678
  17 16.4363 616.7 436.614
  18 18.965 593.76 432.711
  19 21.4936 612.16 441.92
  20 24.0223 626.44 426.199
192000 20 12311.999999999998
  1 -24.0223 625.81 421.68
  2 -21.4936 585.38 435.806
  3 -18.965 643.55 438.756
  4 -16.4363 598.57 451.864
  5 -13.9076 611.45 438.991
  6 -11.379 621.93 454.659
  7 -8.85032 616.61 460.766
  8 -6.32165 626 478.343
  9 -3.79299 623.91 464.029
  10 -1.26433 604.2 453.776
  11 1.26433 620.21 461.91
  12 3.79299 624.03 462.65
  13 6.32165 608.19 458.619
  14 8.85032 629.72 457.925
  15 11.379 627.64 456.835
  16 13.9076 615.62 440.204
  17 16.4363 616.99 432.204
  18 18.965 599.54 436.467
  19 21.4936 605.05 436.623
  20 24.0223 607.6 429.857
193000 20 12312.000000000002
  1 -24.0223 653.09 420.791
  2 -21.4936 595.35 429.64
  3 -18.965 644.11 437.737
  4 -16.4363 599.75 441.259
  5 -13.9076 587.28 450.534
  6 -11.379 609.34 451.515
  7 -8.85032 622.8 465.091
  8 -6.32165 615.95 476.579
  9 -3.79299 630.58 467.337
  10 -1.26433 607.85 465.151
  11 1.26433 627.47 455.392
  12 3.79299 609.63 466.596
  13 6.32165 618.38 458.808
  14 8.85032 618.29 452.93
  15 11.379 631.41 448.957
  16 13.9076 602.53 439.984
  17 16.4363 624.86 443.359
  18 18.965 588.99 436.902
  19 21.4936 611.82 432.122
  20 24.0223 612.52 432.365
194000 20 12312
  1 -24.0223 649.41 432.848
  2 -21.4936 611.75 428.734
  3 -18.965 636.22 437.383
  4 -16.4363 625.64 452.186
  5 -13.9076 587.2 452.088
  6 -11.379 617.5 459.345
  7 -8.85032 596.88 459.782
  8 -6.32165 609.82 468.599
  9 -3.79299 614.87 462.538
  10 -1.26433 598.52 458.991
  11 1.26433 609.31 466.692
  12 3.79299 605.07 468.559
  13 6.32165 631.57 460.696
  14 8.85032 626.75 458.089
  15 11.379 624.59 449.933
  16 13.9076 601.07 446.733
  17 16.4363 624.79 435.597
  18 18.965 598.54 429.572
  19 21.4936 636.88 439.017
  20 24.0223 605.62 435.22
195000 20 12311.999999999998
  1 -24.0223 633.62 429.708
  2 -21.4936 602.83 432.862
  3 -18.965 639.13 446.987
  4 -16.4363 594.88 430.16
  5 -13.9076 601.34 453.777
  6 -11.379 605.17 464.54
  7 -8.85032 604.49 464.289
  8 -6.32165 612.73 456.286
  9 -3.79299 621.8 461.977
  10 -1.26433 577.02 466.473
  11 1.26433 620.62 475.187
  12 3.79299 632.44 463.024
  13 6.32165 638.63 458.382
  14 8.85032 610.11 456.185
  15 11.379 627.45 452.924
  16 13.9076 630.15 444.967
  17 16.4363 624.01 434.291
  18 18.965 617.05 428.344
  19 21.4936 617.63 435.128
  20 24.0223 600.9 431.929
196000 20 12311.999999999998
  1 -24.0223 639.57 430.936
  2 -21.4936 604.84 431.817
  3 -18.965 630.41 438.532
  4 -16.4363 615.88 435.969
  5 -13.9076 595.65 456.922
  6 -11.379 583.83 469.959
  7 -8.85032 618.8 453.507
  8 -6.32165 606.61 450.085
  9 -3.79299 630.35 464.243
  10 -1.26433 574.98 466.485
  11 1.26433 608.77 477.013
  12 3.79299 621.48 458.269
  13 6.32165 639.48 463.199
  14 8.85032 627.15 459.699
  15 11.379 618.86 447.484
  16 13.9076 634.48 445.243
  17 16.4363 619.92 430.034
  18 18.965 619.83 428.107
  19 21.4936 625.88 435.192
  20 24.0223 595.23 426.953
197000 20 12312
  1 -24.0223 649.38 429.265
  2 -21.4936 604.99 436.082
  3 -18.965 651.62 440.207
  4 -16.4363 600.91 444.277
  5 -13.9076 617.96 449.912
  6 -11.379 594.58 461.484
  7 -8.85032 597.23 464.87
  8 -6.32165 612.34 465.394
  9 -3.79299 618.76 462.868
  10 -1.26433 584.32 467.144
  11 1.26433 613.86 463.146
  12 3.79299 610.39 463.36
  13 6.32165 630.9 461.216
  14 8.85032 617.58 460.869
  15 11.379 619.4 458.454
  16 13.9076 621.83 444.761
  17 16.4363 624.81 437.928
  18 18.965 611.61 440.945
  19 21.4936 631.2 438.986
  20 24.0223 598.33 430.926
198000 20 12312.000000000002
  1 -24.0223 634.51 428.054
  2 -21.4936 617.71 430.257
  3 -18.965 631.97 437.547
  4 -16.4363 603.37 443.556
  5 -13.9076 612.48 441.673
  6 -11.379 601.24 455.158
  7 -8.85032 598.68 465.231
  8 -6.32165 615.58 463.579
  9 -3.79299 644.69 461.011
  10 -1.26433 590.56 460.636
  11 1.26433 614.34 456.618
  12 3.79299 611.08 461.692
  13 6.32165 633.27 474.307
  14 8.85032 617.54 465.376
  15 11.379 617.85 450.499
  16 13.9076 610.4 443.869
  17 16.4363 623.69 441.005
  18 18.965 598.1 439.997
  19 21.4936 623.27 445.631
  20 24.0223 611.67 435.511
199000 20 12312
  1 -24.0223 636.11 428.794
  2 -21.4936 610.34 427.836
  3 -18.965 618.23 438.683
  4 -16.4363 609.15 442.578
  5 -13.9076 617.83 451.113
  6 -11.379 608.68 462.298
  7 -8.85032 610.47 453.065
  8 -6.32165 619.52 453.234
  9 -3.79299 638.29 457.533
  10 -1.26433 585.17 465.972
  11 1.26433 601.03 467.311
  12 3.79299 607.87 461.551
  13 6.32165 626.16 462.219
  14 8.85032 613.48 452.362
  15 11.379 640.09 451.268
  16 13.9076 606.45 450.597
  17 16.4363 639.47 442.839
  18 18.965 595.44 437.652
  19 21.4936 617.13 449.34
  20 24.0223 611.09 436.233
200000 20 12312
  1 -24.0223 640.28 429.591
  2 -21.4936 614.48 430.481
  3 -18.965 622.07 426.361
  4 -16.4363 607.19 439.834
  5 -13.9076 629.86 451.264
  6 -11.379 608.57 455.28
  7 -8.85032 610.11 452.237
  8 -6.32165 625.48 459.538
  9 -3.79299 613.32 458.743
  10 -1.26433 586.48 473.215
  11 1.26433 607.69 470.323
  12 3.79299 614.79 462.573
  13 6.32165 625.28 460.719
  14 8.85032 610.41 459.61
  15 11.379 610.19 442.758
  16 13.9076 609.43 448.108
  17 16.4363 623.93 447.74
  18 18.965 610.97 435.179
  19 21.4936 637.09 441.014
  20 24.0223 604.38 438.67
201000 20 12311.999999999998
  1 -24.0223 642.97 420.319
  2 -21.4936 614 435.045
  3 -18.965 616.94 437.759
  4 -16.4363 611.35 443.265
  5 -13.9076 625.51 434.932
  6 -11.379 610 452.536
  7 -8.85032 631.71 458.32
  8 -6.32165 614.88 467.135
  9 -3.79299 616.43 467.14
  10 -1.26433 600.82 467.551
  11 1.26433 595.23 463.139
  12 3.79299 629.28 467.73
  13 6.32165 631.28 470.476
  14 8.85032 608.25 449.26
  15 11.379 596.97 453.545
  16 13.9076 605.39 445.659
  17 16.4363 625.33 437.212
  18 18.965 604.99 443.586
  19 21.4936 626.56 435.112
  20 24.0223 604.11 431.813
202000 20 12311.999999999998
  1 -24.0223 631.24 432.882
  2 -21.4936 604.58 443.622
  3 -18.965 622.55 434.781
  4 -16.4363 616.67 439.335
  5 -13.9076 631.18 445.387
  6 -11.379 615.12 451.469
  7 -8.85032 635.59 454.262
  8 -6.32165 623.15 460.644
  9 -3.79299 611.45 466.151
  10 -1.26433 593.37 464.241
  11 1.26433 597.62 462.171
  12 3.79299 619.66 466.179
  13 6.32165 629.46 474.036
  14 8.85032 602.08 448.941
  15 11.379 615.74 446.575
  16 13.9076 600.54 451.425
  17 16.4363 627.07 439.531
  18 18.965 600.34 445.087
  19 21.4936 631.21 436.085
  20 24.0223 603.38 423.651
203000 20 12311.999999999998
  1 -24.0223 617.43 425.083
  2 -21.4936 602.14 431.621
  3 -18.965 612.34 437.476
  4 -16.4363 618.8 438.176
  5 -13.9076 611.68 450.952
  6 -11.379 633.35 450.215
  7 -8.85032 606.38 455.664
  8 -6.32165 620.87 449.462
  9 -3.79299 602.69 466.776
  10 -1.26433 591.56 467.859
  11 1.26433 602.1 469.215
  12 3.79299 621.73 473.788
  13 6.32165 634.75 468.33
  14 8.85032 623.17 466.285
  15 11.379 626.63 455.975
  16 13.9076 614.76 448.017
  17 16.4363 629.47 438.971
  18 18.965 620.56 442.299
  19 21.4936 606.12 432.531
  20 24.0223 615.47 427.774
204000 20 12312
  1 -24.0223 638.67 422.19
  2 -21.4936 610.5 436.76
  3 -18.965 594.33 444.034
  4 -16.4363 630.83 442.138
  5 -13.9076 611.3 458.019
  6 -11.379 636.96 453.238
  7 -8.85032 596.43 454.06
  8 -6.32165 625.1 459.757
  9 -3.79299 602.3 464.319
  10 -1.26433 597.34 467.013
  11 1.26433 580.07 464.614
  12 3.79299 615.35 482.427
  13 6.32165 623.46 476.249
  14 8.85032 636.24 456.085
  15 11.379 622.37 450.185
  16 13.9076 612.22 440.202
  17 16.4363 640.13 446.5
  18 18.965 598.73 444.329
  19 21.4936 617.83 433.705
  20 24.0223 621.84 431.667
205000 20 12312
  1 -24.0223 631.6 424.831
  2 -21.4936 612.27 430.237
  3 -18.965 632.48 436.312
  4 -16.4363 611.31 441.467
  5 -13.9076 614.22 454.456
  6 -11.379 625.15 452.744
  7 -8.85032 603.49 458.074
  8 -6.32165 622.58 454.091
  9 -3.79299 617.72 454.136
  10 -1.26433 598.29 467.685
  11 1.26433 595.01 476.613
  12 3.79299 602.39 465.654
  13 6.32165 637.84 470.114
  14 8.85032 618.28 456.192
  15 11.379 621.1 451.212
  16 13.9076 595.43 444.072
  17 16.4363 631.02 442.187
  18 18.965 615.39 438.553
  19 21.4936 612.8 438.213
  20 24.0223 613.63 432.03
206000 20 12311.999999999998
  1 -24.0223 626.3 429.251
  2 -21.4936 616.58 435.865
  3 -18.965 614.74 435.179
  4 -16.4363 632.52 441.061
  5 -13.9076 613.07 452.16
  6 -11.379 604.79 450.889
  7 -8.85032 612.85 457.026
  8 -6.32165 609.98 456.438
  9 -3.79299 611.59 456.847
  10 -1.26433 600.11 472.179
  11 1.26433 609.09 469.151
  12 3.79299 585.13 471.105
  13 6.32165 646.87 471.108
  14 8.85032 596.85 457.976
  15 11.379 636.39 446.853
  16 13.9076 601.3 438.514
  17 16.4363 645.52 435.295
  18 18.965 610.59 442.851
  19 21.4936 624.73 426.92
  20 24.0223 613 438.583
207000 20 12311.999999999998
  1 -24.0223 617.82 433.894
  2 -21.4936 613.95 433.808
  3 -18.965 607.72 437.657
  4 -16.4363 626.71 443.164
  5 -13.9076 611.43 452.542
  6 -11.379 608.91 456.409
  7 -8.85032 615.81 454.687
  8 -6.32165 635.36 459.995
  9 -3.79299 608.79 455.439
  10 -1.26433 592.9 475.479
  11 1.26433 596.09 478.758
  12 3.79299 608.91 469.019
  13 6.32165 626.35 474.703
  14 8.85032 611.53 462.378
  15 11.379 642.36 455.071
  16 13.9076 607.48 442.743
  17 16.4363 633.64 437.075
  18 18.965 618.38 431.182
  19 21.4936 616.2 427.749
  20 24.0223 611.66 428.5
208000 20 12312
  1 -24.0223 638.64 431.995
  2 -21.4936 618.88 431.985
  3 -18.965 600.01 439.158
  4 -16.4363 629.9 443.158
  5 -13.9076 602.03 459.657
  6 -11.379 610.41 456.688
  7 -8.85032 619.91 451.087
  8 -6.32165 641.85 455.904
  9 -3.79299 608.33 464.993
  10 -1.26433 588.24 477.176
  11 1.26433 606.41 479.932
  12 3.79299 601.91 466.502
  13 6.32165 634.33 468.599
  14 8.85032 605.02 461.843
  15 11.379 634.01 456.392
  16 13.9076 609.87 445.173
  17 16.4363 630.58 440.032
  18 18.965 613.51 428.1
  19 21.4936 601.03 429.619
  20 24.0223 617.13 430.619
209000 20 12311.999999999998
  1 -24.0223 627.86 419.353
  2 -21.4936 620.67 428.065
  3 -18.965 612.25 445.588
  4 -16.4363 619.79 443.817
  5 -13.9076 620.85 451.857
  6 -11.379 608.89 449.493
  7 -8.85032 622.97 448.693
  8 -6.32165 634.66 458.19
  9 -3.79299 610.75 471.543
  10 -1.26433 597.49 474.192
  11 1.26433 604.61 475.615
  12 3.79299 609.78 476.453
  13 6.32165 634.5 461.963
  14 8.85032 587.14 468.542
  15 11.379 616.47 454.876
  16 13.9076 609.26 435.643
  17 16.4363 629.42 442.846
  18 18.965 603.24 426.237
  19 21.4936 620.99 431.755
  20 24.0223 620.41 437.195
210000 20 12311.999999999998
  1 -24.0223 612.1 421.485
  2 -21.4936 618.31 425.124
  3 -18.965 605.26 433.72
  4 -16.4363 599.3 429.901
  5 -13.9076 625.39 444.299
  6 -11.379 620.99 462.062
  7 -8.85032 597.7 454.82
  8 -6.32165 638.62 457.147
  9 -3.79299 622.67 467.614
  10 -1.26433 611.44 463.449
  11 1.26433 590.18 471.878
  12 3.79299 609.72 476.224
  13 6.32165 629.41 472.859
  14 8.85032 582.18 461.037
  15 11.379 633.58 459.751
  16 13.9076 613.68 449.372
  17 16.4363 647.65 448.729
  18 18.965 618.45 439.216
  19 21.4936 622.48 428.225
  20 24.0223 612.89 428.665
211000 20 12312.000000000002
  1 -24.0223 626.85 426.133
  2 -21.4936 616.47 432.997
  3 -18.965 615.34 431.705
  4 -16.4363 614.04 431.046
  5 -13.9076 629.83 438.815
  6 -11.379 626.43 454.815
  7 -8.85032 580.99 454.418
  8 -6.32165 636.51 456.565
  9 -3.79299 599.86 464.571
  10 -1.26433 605.75 465.688
  11 1.26433 596.4 482.444
  12 3.79299 594.54 473.39
  13 6.32165 641.31 475.657
  14 8.85032 594.78 460.753
  15 11.379 630.57 449.002
  16 13.9076 606.96 456.964
  17 16.4363 659.6 451.609
  18 18.965 619.16 438.453
  19 21.4936 612.61 431.986
  20 24.0223 604 434.716
212000 20 12311.999999999998
  1 -24.0223 615.93 425.713
  2 -21.4936 638.02 424.838
  3 -18.965 601.24 430.391
  4 -16.4363 605.67 436.094
  5 -13.9076 622.67 448.256
  6 -11.379 645.62 458.659
  7 -8.85032 596.24 455.648
  8 -6.32165 631.45 455.862
  9 -3.79299 588.58 468.951
  10 -1.26433 605.07 470.909
  11 1.26433 608.79 481.467
  12 3.79299 603.24 475.733
  13 6.32165 636.69 465.925
  14 8.85032 588.8 452.012
  15 11.379 631.67 451.58
  16 13.9076 615.31 453.713
  17 16.4363 643.87 445.969
  18 18.965 620.14 440.631
  19 21.4936 617.93 427.147
  20 24.0223 595.07 440.301
213000 20 12311.999999999998
  1 -24.0223 609.42 432.48
  2 -21.4936 631.83 426.503
  3 -18.965 594.76 432.296
  4 -16.4363 605.52 434.558
  5 -13.9076 607.78 437.941
  6 -11.379 644.76 445.709
  7 -8.85032 592.91 449.911
  8 -6.32165 623.13 462.246
  9 -3.79299 608.34 465.139
  10 -1.26433 605.78 474.737
  11 1.26433 619.39 487.264
  12 3.79299 604.17 478.06
  13 6.32165 639.15 460.741
  14 8.85032 615.59 457.947
  15 11.379 623.63 457.8
  16 13.9076 598.15 446.772
  17 16.4363 644.42 442.464
  18 18.965 620.14 435.514
  19 21.4936 616.95 433.766
  20 24.0223 606.18 433.804
214000 20 12311.999999999998
  1 -24.0223 633.64 427.277
  2 -21.4936 630.97 425.22
  3 -18.965 608.95 431.235
